Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,4565,57519.1474,2554.83573,516.8260269
,,,,,,,,4566,59478.13462,2641.84833,534.4280887
,,,,,,,,4567,63491.76082,2820.122106,570.4916705
,,,,,,,,4568,66707.32354,2962.948189,599.3844233
,,,,,,,,4569,72211.85005,3207.443486,648.8441719
,,,,,,,,4570,76788.89485,3410.742702,689.9702314
,,,,,,,,4571,80648.54439,3582.177277,724.6502889
,,,,,,,,4572,85317.24383,3789.547529,766.5998916
,,,,,,,,4573,89932.66892,3994.551488,808.070809
,,,,,,,,4574,92952.85817,4128.699642,835.2080752
,,,,,,,,4575,94355.59672,4191.005269,847.8120831
,,,,,,,,4576,97073.71003,4311.736075,872.2351104
,,,,,,,,4577,101831.66,4523.07058,914.9866546
,,,,,,,,4578,106257.9191,4719.672326,954.7578611
,,,,,,,,4579,107497.119,4774.714035,965.8924274
,,,,,,,,4580,99121.31659,4402.684892,890.6334422
,,,,,,,,4581,88338.75479,3923.754389,793.7490337
,,,,,,,,4582,82914.26053,3682.813896,745.0083978
,,,,,,,,4583,75864.2717,3369.673591,681.6622274
,,,,,,,,4584,68304.65581,3033.897112,613.7369117
,,,,,,,,4585,62784.19011,2788.693843,564.133945
,,,,,,,,4586,59243.69546,2631.435214,532.3215856
,,,,,,,,4587,56959.24947,2529.966668,511.7951836
,,,,,,,,4588,55484.36551,2464.456548,498.5429284
,,,,,,,,4589,55621.05065,2470.527711,499.7710836
,,,,,,,,4590,57344.63857,2547.084548,515.2580151
,,,,,,,,4591,61024.62463,2710.538985,548.3237447
,,,,,,,,4592,64315.098,2856.692384,577.8895911
,,,,,,,,4593,69543.67912,3088.930978,624.8698913
,,,,,,,,4594,73043.16652,3244.368181,656.3137886
,,,,,,,,4595,75985.71298,3375.067665,682.7534121
,,,,,,,,4596,79535.17349,3532.724531,714.6463322
,,,,,,,,4597,84169.71853,3738.577743,756.2890478
,,,,,,,,4598,88393.41521,3926.182249,794.2401732
,,,,,,,,4599,90702.11902,4028.728257,814.9845388
,,,,,,,,4600,93873.00132,4169.569764,843.4758251
,,,,,,,,4601,98627.6278,4380.75665,886.1975069
,,,,,,,,4602,103416.0629,4593.445217,929.2229688
,,,,,,,,4603,105680.4841,4694.02432,949.5694425
,,,,,,,,4604,97110.6116,4313.375137,872.5666815
,,,,,,,,4605,86247.33217,3830.859388,774.9570019
,,,,,,,,4606,80837.58546,3590.573939,726.3488771
,,,,,,,,4607,74367.70897,3303.200562,668.2151823
,,,,,,,,4608,66990.87065,2975.542539,601.9321754
,,,,,,,,4609,61608.75643,2736.484446,553.5723364
,,,,,,,,4610,57893.71931,2571.473141,520.191663
,,,,,,,,4611,55635.06264,2471.150083,499.8969854
,,,,,,,,4612,54363.42653,2414.66765,488.4709704
,,,,,,,,4613,54800.95314,2434.101329,492.4022724
,,,,,,,,4614,56647.62323,2516.125123,508.9951325
,,,,,,,,4615,60477.37966,2686.231931,543.4065918
,,,,,,,,4616,64030.69159,2844.059867,575.334118
,,,,,,,,4617,69541.55326,3088.836553,624.8507898
,,,,,,,,4618,73238.31062,3253.035923,658.0672143
,,,,,,,,4619,76018.34814,3376.517225,683.0466484
,,,,,,,,4620,79563.47994,3533.981822,714.9006738
,,,,,,,,4621,83778.91781,3721.219495,752.7775914
,,,,,,,,4622,87757.44302,3897.934186,788.5257808
,,,,,,,,4623,89162.11149,3960.325535,801.1471297
,,,,,,,,4624,91310.38403,4055.745646,820.4499742
,,,,,,,,4625,95655.26564,4248.732839,859.4899809
,,,,,,,,4626,100351.2134,4457.313383,901.6844174
,,,,,,,,4627,102885.1953,4569.8656,924.4529714
,,,,,,,,4628,95849.07738,4257.341401,861.2314349
,,,,,,,,4629,85538.95624,3799.395359,768.5920412
,,,,,,,,4630,81059.77649,3600.443028,728.3453272
,,,,,,,,4631,74374.45508,3303.500205,668.275798
,,,,,,,,4632,67032.10597,2977.374094,602.3026866
,,,,,,,,4633,61661.34552,2738.820303,554.0448645
,,,,,,,,4634,57980.40567,2575.323501,520.9705648
,,,,,,,,4635,55669.29655,2472.670655,500.2045869
,,,,,,,,4636,54400.86984,2416.330775,488.8074092
,,,,,,,,4637,54656.50599,2427.6854,491.1043734
,,,,,,,,4638,56567.27655,2512.556354,508.2731945
,,,,,,,,4639,60242.37037,2675.793492,541.294966
,,,,,,,,4640,63731.98267,2830.792072,572.6501327
,,,,,,,,4641,69367.70466,3081.114696,623.2887103
,,,,,,,,4642,73728.78378,3274.821336,662.4742563
,,,,,,,,4643,77316.23783,3434.165766,694.7085592
,,,,,,,,4644,81441.57415,3617.401386,731.7758886
,,,,,,,,4645,85971.66635,3818.615103,772.4800655
,,,,,,,,4646,90181.40798,4005.599765,810.3058008
,,,,,,,,4647,92322.65413,4100.707784,829.5455112
,,,,,,,,4648,95393.97494,4237.127054,857.1422091
,,,,,,,,4649,101041.7259,4487.983969,907.8888701
,,,,,,,,4650,106428.5027,4727.249162,956.2906038
,,,,,,,,4651,109153.2874,4848.27629,980.7735752
,,,,,,,,4652,101290.9481,4499.053708,910.1282035
,,,,,,,,4653,89607.80446,3980.12194,805.1518088
,,,,,,,,4654,84604.16832,3757.874758,760.1927037
,,,,,,,,4655,77440.86726,3439.701448,695.8283904
,,,,,,,,4656,69527.19589,3088.19884,624.7217847
,,,,,,,,4657,63357.8401,2814.173731,569.2883545
,,,,,,,,4658,59368.65272,2636.985457,533.4443624
,,,,,,,,4659,56712.22524,2518.994559,509.5756
,,,,,,,,4660,55032.79189,2444.398942,494.48541
,,,,,,,,4661,55132.32275,2448.819817,495.3797233
,,,,,,,,4662,56705.87072,2518.71231,509.5185029
,,,,,,,,4663,60167.41479,2672.46418,540.6214686
,,,,,,,,4664,63689.57574,2828.908478,572.2690943
,,,,,,,,4665,70129.83693,3114.966428,630.1366872
,,,,,,,,4666,75590.43308,3357.510464,679.2017088
,,,,,,,,4667,79726.67753,3541.230592,716.3670509
,,,,,,,,4668,84049.3641,3733.231944,755.2076288
,,,,,,,,4669,88694.52681,3939.556763,796.9457472
,,,,,,,,4670,93158.46767,4137.832227,837.0555355
,,,,,,,,4671,95360.98559,4235.661762,856.8457903
,,,,,,,,4672,97783.27029,4343.252708,878.6107127
,,,,,,,,4673,101794.0795,4521.401364,914.6489834
,,,,,,,,4674,105437.806,4683.245252,947.3889099
,,,,,,,,4675,106950.0792,4750.416097,960.9771185
,,,,,,,,4676,99012.10994,4397.834245,889.6521892
,,,,,,,,4677,87683.54011,3894.65163,787.8617419
,,,,,,,,4678,82581.6992,3668.042474,742.0202389
,,,,,,,,4679,75918.47384,3372.081095,682.1492491
,,,,,,,,4680,69030.17092,3066.122415,620.2558729
,,,,,,,,4681,63417.37476,2816.81809,569.8232905
,,,,,,,,4682,61512.72118,2732.218835,552.7094321
,,,,,,,,4683,57713.86647,2563.484593,518.5756336
,,,,,,,,4684,55848.54191,2480.63222,501.8151577
,,,,,,,,4685,54959.17223,2441.128967,493.8239163
,,,,,,,,4686,54742.62242,2431.510445,491.8781541
,,,,,,,,4687,55571.40054,2468.322395,499.3249632
,,,,,,,,4688,57147.041,2538.30783,513.4825444
,,,,,,,,4689,62038.42748,2755.569203,557.4330539
,,,,,,,,4690,69229.84606,3074.991412,622.0500112
,,,,,,,,4691,77555.08531,3444.774687,696.8546723
,,,,,,,,4692,84737.99068,3763.818764,761.395136
,,,,,,,,4693,91492.22066,4063.822308,822.0838284
,,,,,,,,4694,96937.90422,4305.703969,871.0148562
,,,,,,,,4695,98784.24959,4387.713341,887.6047986
,,,,,,,,4696,100608.2621,4468.73075,903.9940737
,,,,,,,,4697,102381.6556,4547.499808,919.9285226
,,,,,,,,4698,103630.6954,4602.978579,931.1515035
,,,,,,,,4699,100078.2955,4445.191152,899.2321719
,,,,,,,,4700,98603.90384,4379.702899,885.9843403
,,,,,,,,4701,95179.79331,4227.61372,855.2177257
,,,,,,,,4702,90133.45419,4003.469795,809.8749223
,,,,,,,,4703,82681.26175,3672.464758,742.914837
,,,,,,,,4704,74611.13707,3314.012941,670.4024535
,,,,,,,,4705,67256.06765,2987.32183,604.3150465
,,,,,,,,4706,61159.95885,2716.550143,549.5397615
,,,,,,,,4707,56797.22766,2522.770123,510.3393712
,,,,,,,,4708,54877.88513,2437.518427,493.0935284
,,,,,,,,4709,53806.22499,2389.918354,483.4643548
,,,,,,,,4710,53121.66944,2359.512358,477.313427
,,,,,,,,4711,53321.92415,2368.407099,479.112773
,,,,,,,,4712,54441.74105,2418.146157,489.1746488
,,,,,,,,4713,59196.90416,2629.356878,531.9011523
,,,,,,,,4714,65710.02041,2918.650842,590.4233689
,,,,,,,,4715,73264.57802,3254.202646,658.3032345
,,,,,,,,4716,79637.15725,3537.254357,715.5626855
,,,,,,,,4717,85641.82864,3803.964656,769.5163791
,,,,,,,,4718,91245.28234,4052.854016,819.8650169
,,,,,,,,4719,94138.13413,4181.346204,845.8581194
,,,,,,,,4720,95514.34182,4242.473406,858.22374
,,,,,,,,4721,95965.0514,4262.492635,862.2734947
,,,,,,,,4722,95929.99153,4260.935376,861.9584718
,,,,,,,,4723,91841.81522,4079.350297,825.2250358
,,,,,,,,4724,91193.41199,4050.550083,819.3989469
,,,,,,,,4725,89574.89033,3978.659988,804.8560659
,,,,,,,,4726,85814.48124,3811.633391,771.0677123
,,,,,,,,4727,78987.97682,3508.419623,709.7296132
,,,,,,,,4728,70777.42098,3143.730256,635.9554155
,,,,,,,,4729,64007.67747,2843.037645,575.1273295
,,,,,,,,4730,56502.26686,2509.66881,507.6890638
,,,,,,,,4731,54032.19416,2399.955258,485.4947526
,,,,,,,,4732,52824.34884,2346.306229,474.6419162
,,,,,,,,4733,53411.91176,2372.404091,479.9213375
,,,,,,,,4734,55371.56609,2459.446321,497.5293933
,,,,,,,,4735,58963.23744,2618.978072,529.8015899
,,,,,,,,4736,62718.51756,2785.776856,563.5438582
,,,,,,,,4737,69553.34945,3089.360506,624.9567819
,,,,,,,,4738,75093.54548,3335.440141,674.7370314
,,,,,,,,4739,80032.15009,3554.798808,719.1118094
,,,,,,,,4740,85750.91225,3808.809838,770.4965266
,,,,,,,,4741,91814.42514,4078.133708,824.978928
,,,,,,,,4742,97213.53612,4317.946749,873.4914878
,,,,,,,,4743,100114.4002,4446.794821,899.5565834
,,,,,,,,4744,102966.0115,4573.455222,925.1791277
,,,,,,,,4745,106398.4492,4725.914271,956.0205644
,,,,,,,,4746,109883.2911,4880.700965,987.332868
,,,,,,,,4747,111224.1963,4940.260131,999.3812854
,,,,,,,,4748,102370.124,4546.987607,919.8249077
,,,,,,,,4749,90656.35466,4026.695535,814.5733328
,,,,,,,,4750,85538.47292,3799.373892,768.5876984
,,,,,,,,4751,78120.49158,3469.888414,701.9350097
,,,,,,,,4752,70084.23873,3112.941087,629.7269743
,,,,,,,,4753,64203.98365,2851.757003,576.8911968
,,,,,,,,4754,60319.60251,2679.223923,541.9889189
,,,,,,,,4755,58003.09597,2576.331339,521.1744436
,,,,,,,,4756,56402.11189,2505.220213,506.7891427
,,,,,,,,4757,56693.32708,2518.155158,509.4057947
,,,,,,,,4758,58386.31102,2593.352654,524.6177407
,,,,,,,,4759,61953.85405,2751.812693,556.6731374
,,,,,,,,4760,65549.23274,2911.509114,588.9786456
,,,,,,,,4761,72296.54302,3211.205305,649.6051625
,,,,,,,,4762,77851.43457,3457.937672,699.5174553
,,,,,,,,4763,82447.49499,3662.081508,740.8143756
,,,,,,,,4764,87773.98507,3898.668937,788.6744159
,,,,,,,,4765,93749.09083,4164.066015,842.3624539
,,,,,,,,4766,98519.75556,4375.965274,885.2282439
,,,,,,,,4767,100517.6351,4464.705359,903.1797643
,,,,,,,,4768,102455.2255,4550.767572,920.5895692
,,,,,,,,4769,105973.3749,4707.033689,952.2011502
,,,,,,,,4770,110316.3215,4899.934935,991.2237704
,,,,,,,,4771,112367.4294,4991.03927,1009.653563
,,,,,,,,4772,104223.2648,4629.298814,936.4759095
,,,,,,,,4773,92886.00858,4125.730374,834.6074124
,,,,,,,,4774,87761.05373,3898.094563,788.558224
,,,,,,,,4775,80197.28729,3562.133729,720.5956145
,,,,,,,,4776,72152.08695,3204.78898,648.3071833
,,,,,,,,4777,66155.69121,2938.446262,594.4278487
,,,,,,,,4778,61839.38141,2746.728147,555.6445679
,,,,,,,,4779,59113.51505,2625.652973,531.1518774
,,,,,,,,4780,57404.97998,2549.76474,515.8002
,,,,,,,,4781,57533.58387,2555.476956,516.9557428
,,,,,,,,4782,59157.35257,2627.60011,531.54577
,,,,,,,,4783,62654.76339,2782.945078,562.9710087
,,,,,,,,4784,66310.80334,2945.335898,595.8215757
,,,,,,,,4785,73433.68283,3261.713797,659.8226897
,,,,,,,,4786,79463.06469,3529.521665,713.998414
,,,,,,,,4787,84338.75567,3746.085889,757.807895
,,,,,,,,4788,89924.43613,3994.185811,807.996835
,,,,,,,,4789,96055.24471,4266.498763,863.0839075
,,,,,,,,4790,100976.1427,4485.070951,907.2995861
,,,,,,,,4791,103476.0208,4596.108376,929.7617078
,,,,,,,,4792,105868.1951,4702.361903,951.2560792
,,,,,,,,4793,109514.6084,4864.325135,984.0201481
,,,,,,,,4794,113312.4368,5033.013794,1018.144725
,,,,,,,,4795,115162.727,5115.198382,1034.770113
,,,,,,,,4796,107088.3186,4756.556294,962.219239
,,,,,,,,4797,95005.19174,4219.858419,853.6488806
,,,,,,,,4798,89466.36208,3973.839474,803.8809084
,,,,,,,,4799,81883.15838,3637.015293,735.7436495
,,,,,,,,4800,73727.54125,3274.766146,662.4630918
,,,,,,,,4801,67707.29853,3007.364213,608.3694852
,,,,,,,,4802,63335.89154,2813.198839,569.0911405
,,,,,,,,4803,60430.98916,2684.171398,542.9897598
,,,,,,,,4804,58378.21888,2592.993224,524.5450305
,,,,,,,,4805,58307.52692,2589.853289,523.9098429
,,,,,,,,4806,59787.62404,2655.594963,537.2089399
,,,,,,,,4807,63192.75735,2806.841228,567.8050387
,,,,,,,,4808,66684.31452,2961.926194,599.1776807
,,,,,,,,4809,74108.37989,3291.681907,665.8850361
,,,,,,,,4810,80409.01473,3571.538055,722.4980462
,,,,,,,,4811,85502.39953,3797.771615,768.2635686
,,,,,,,,4812,91173.29694,4049.65663,819.2182074
,,,,,,,,4813,97040.31983,4310.252977,871.9350898
,,,,,,,,4814,102655.8115,4559.67703,922.3918923
,,,,,,,,4815,105626.9917,4691.648342,949.0887983
,,,,,,,,4816,108627.6948,4824.930977,976.0509758
,,,,,,,,4817,112983.9466,5018.423197,1015.193146
,,,,,,,,4818,117004.8715,5197.021164,1051.32231
,,,,,,,,4819,118476.7999,5262.400005,1064.548008
,,,,,,,,4820,110159.6371,4892.975465,989.8159165
,,,,,,,,4821,98002.08376,4352.971776,880.5768144
,,,,,,,,4822,92153.1526,4093.179011,828.0224914
,,,,,,,,4823,84151.57592,3737.771901,756.1260313
,,,,,,,,4824,75857.88702,3369.390002,681.6048592
,,,,,,,,4825,69590.90054,3091.028418,625.2941893
,,,,,,,,4826,64985.1121,2886.452491,583.9098599
,,,,,,,,4827,62248.69239,2764.908568,559.3223444
,,,,,,,,4828,60363.1701,2681.15907,542.3803862
,,,,,,,,4829,60232.6712,2675.362683,541.2078161
,,,,,,,,4830,61469.22557,2730.286885,552.3186116
,,,,,,,,4831,64484.85381,2864.232451,579.4148958
,,,,,,,,4832,67747.11901,3009.132925,608.7272837
,,,,,,,,4833,75375.45842,3347.961906,677.2701
,,,,,,,,4834,81942.70501,3639.660183,736.278693
,,,,,,,,4835,87273.91223,3876.457134,784.181118
,,,,,,,,4836,93115.00747,4135.901849,836.665033
,,,,,,,,4837,99731.00188,4429.765365,896.1116393
,,,,,,,,4838,105681.7068,4694.07863,949.580429
,,,,,,,,4839,108546.4747,4821.323413,975.3211899
,,,,,,,,4840,111007.1382,4930.619033,997.4309563
,,,,,,,,4841,114617.5987,5090.985345,1029.871979
,,,,,,,,4842,117365.1787,5213.024974,1054.559772
,,,,,,,,4843,116885.7732,5191.731156,1050.252177
,,,,,,,,4844,107606.9338,4779.591694,966.8791449
,,,,,,,,4845,95325.89849,4234.103294,856.5305226
,,,,,,,,4846,89407.20754,3971.211999,803.3493879
,,,,,,,,4847,82550.83183,3666.671434,741.7428868
,,,,,,,,4848,75129.54194,3337.039,675.0604699
,,,,,,,,4849,69079.559,3068.316092,620.699639
,,,,,,,,4850,66754.42879,2965.04047,599.8076776
,,,,,,,,4851,62565.22537,2778.968056,562.166484
,,,,,,,,4852,60479.17087,2686.311492,543.4226864
,,,,,,,,4853,59298.83154,2633.8842,532.8169991
,,,,,,,,4854,58940.00387,2617.946103,529.5928296
,,,,,,,,4855,59601.95176,2647.347932,535.5406211
,,,,,,,,4856,60927.3051,2706.21633,547.4493008
,,,,,,,,4857,66223.05186,2941.438229,595.0331035
,,,,,,,,4858,73908.03588,3282.783201,664.0848878
,,,,,,,,4859,82770.25496,3676.417581,743.7144665
,,,,,,,,4860,91029.69137,4043.278083,817.9278702
,,,,,,,,4861,99070.52906,4400.429055,890.1771017
,,,,,,,,4862,106315.8226,4722.244236,955.2781412
,,,,,,,,4863,109925.3084,4882.567254,987.7104058
,,,,,,,,4864,112053.5826,4977.099095,1006.833559
,,,,,,,,4865,113028.1655,5020.387277,1015.590466
,,,,,,,,4866,113388.6488,5036.398911,1018.829512
,,,,,,,,4867,108843.1303,4834.500004,977.9867254
,,,,,,,,4868,107695.7944,4783.538628,967.6775829
,,,,,,,,4869,104860.5193,4657.603832,942.2018236
,,,,,,,,4870,99577.01548,4422.92573,894.7280274
,,,,,,,,4871,91722.10362,4074.033051,824.1493927
,,,,,,,,4872,83138.62056,3692.779326,747.0243371
,,,,,,,,4873,75628.0617,3359.181819,679.5398128
,,,,,,,,4874,68749.55789,3053.658388,617.7344844
,,,,,,,,4875,63723.73822,2830.425878,572.576054
,,,,,,,,4876,61368.46462,2725.811372,551.4132456
,,,,,,,,4877,59933.62259,2662.0798,538.5207787
,,,,,,,,4878,59049.58072,2622.813193,530.577409
,,,,,,,,4879,59123.61787,2626.101711,531.2426541
,,,,,,,,4880,60038.75185,2666.749341,539.4653952
,,,,,,,,4881,64107.37035,2847.465717,576.0230987
,,,,,,,,4882,70443.5295,3128.899753,632.9553049
,,,,,,,,4883,77880.28586,3459.219164,699.7766925
,,,,,,,,4884,85139.8005,3781.666005,765.0055124
,,,,,,,,4885,92821.62537,4122.870656,834.0289108
,,,,,,,,4886,99900.11516,4437.276893,897.6311706
,,,,,,,,4887,103943.1696,4616.857787,933.9591736
,,,,,,,,4888,106275.8591,4720.469171,954.9190574
,,,,,,,,4889,107785.2893,4787.513736,968.4817206
,,,,,,,,4890,108992.6966,4841.143311,979.3306215
,,,,,,,,4891,105515.7854,4686.708877,948.0895777
,,,,,,,,4892,105163.9075,4671.079467,944.9278537
,,,,,,,,4893,103141.8964,4581.267526,926.7595041
,,,,,,,,4894,98659.86629,4382.188591,886.487179
,,,,,,,,4895,90707.58878,4028.971208,815.033686
,,,,,,,,4896,81629.9875,3625.770168,733.4688366
,,,,,,,,4897,73835.42134,3279.557871,663.4324254
,,,,,,,,4898,65194.57248,2895.756121,585.7919214
,,,,,,,,4899,61864.55548,2747.846307,555.8707642
,,,,,,,,4900,60191.49805,2673.533889,540.8378636
,,,,,,,,4901,60267.14324,2676.893832,541.5175573
,,,,,,,,4902,61754.35573,2742.95155,554.8805878
,,,,,,,,4903,65070.65961,2890.252267,584.6785288
,,,,,,,,4904,68183.4581,3028.513857,612.6479155
,,,,,,,,4905,75080.80736,3334.87435,674.6225757
,,,,,,,,4906,80864.64719,3591.775944,726.5920345
,,,,,,,,4907,85680.60827,3805.687137,769.8648253
,,,,,,,,4908,90728.68408,4029.908201,815.2232334
,,,,,,,,4909,95934.46167,4261.133927,861.9986373
,,,,,,,,4910,100283.3133,4454.297458,901.0743161
,,,,,,,,4911,102647.8395,4559.322934,922.3202612
,,,,,,,,4912,105510.1929,4686.460474,948.0393276
,,,,,,,,4913,110025.0553,4886.997725,988.6066601
,,,,,,,,4914,114282.8524,5076.116875,1026.864188
,,,,,,,,4915,115925.7456,5149.089483,1041.626054
,,,,,,,,4916,107372.1263,4769.16222,964.7693326
,,,,,,,,4917,95438.0321,4239.083948,857.5380753
,,,,,,,,4918,89894.31829,3992.848063,807.7262176
,,,,,,,,4919,82246.92481,3653.172755,739.0121951
,,,,,,,,4920,74058.97447,3289.48746,665.4411143
,,,,,,,,4921,67904.69573,3016.132031,610.1431557
,,,,,,,,4922,63681.67225,2828.557428,572.1980792
,,,,,,,,4923,61122.18875,2714.872504,549.2003863
,,,,,,,,4924,59403.04012,2638.512847,533.753343
,,,,,,,,4925,59542.23156,2644.695332,535.0040181
,,,,,,,,4926,61172.44894,2717.104917,549.6519885
,,,,,,,,4927,64629.64809,2870.663798,580.7159138
,,,,,,,,4928,67947.19712,3018.019821,610.5250429
,,,,,,,,4929,74965.99273,3329.774613,673.5909333
,,,,,,,,4930,80902.75374,3593.468528,726.9344328
,,,,,,,,4931,85549.06118,3799.844192,768.6828369
,,,,,,,,4932,90776.97654,4032.053214,815.657155
,,,,,,,,4933,96282.00964,4276.571012,865.1214554
,,,,,,,,4934,101320.3276,4500.358662,910.3921869
,,,,,,,,4935,104218.9766,4629.108342,936.4373783
,,,,,,,,4936,107520.1097,4775.735219,966.099006
,,,,,,,,4937,112332.2288,4989.475759,1009.337275
,,,,,,,,4938,117024.9717,5197.913956,1051.502915
,,,,,,,,4939,118888.4743,5280.685402,1068.24702
,,,,,,,,4940,110620.8418,4913.460856,993.9599729
,,,,,,,,4941,98527.47523,4376.308159,885.2976074
,,,,,,,,4942,92941.06096,4128.175643,835.1020738
,,,,,,,,4943,85343.67641,3790.721589,766.8373959
,,,,,,,,4944,77221.75062,3429.968915,693.8595646
,,,,,,,,4945,71104.2851,3158.248624,638.8923834
,,,,,,,,4946,66632.05814,2959.605116,598.7081422
,,,,,,,,4947,63787.53424,2833.259514,573.1492795
,,,,,,,,4948,61966.13256,2752.35807,556.7834633
,,,,,,,,4949,61872.84178,2748.21436,555.9452189
,,,,,,,,4950,63262.95458,2809.959188,568.4357809
,,,,,,,,4951,66477.05321,2952.720241,597.3153784
,,,,,,,,4952,69746.44856,3097.937415,626.6918328
,,,,,,,,4953,77007.10536,3420.434988,691.9309154
,,,,,,,,4954,83045.49572,3688.642987,746.1875836
,,,,,,,,4955,87768.05138,3898.405379,788.6211
,,,,,,,,4956,93125.6806,4136.375919,836.7609342
,,,,,,,,4957,99080.54168,4400.873787,890.267068
,,,,,,,,4958,103926.3364,4616.110105,933.8079227
,,,,,,,,4959,106289.0603,4721.05553,955.037674
,,,,,,,,4960,109030.8058,4842.836009,979.6730429
,,,,,,,,4961,113735.0465,5051.784905,1021.941995
,,,,,,,,4962,118373.2877,5257.802288,1063.617921
,,,,,,,,4963,120006.8372,5330.359878,1078.295832
,,,,,,,,4964,111456.587,4950.582263,1001.469383
,,,,,,,,4965,99325.05174,4411.734223,892.4640609
,,,,,,,,4966,93550.43506,4155.242295,840.5774748
,,,,,,,,4967,85861.69218,3813.730365,771.4919161
,,,,,,,,4968,77618.56991,3447.594491,697.4250996
,,,,,,,,4969,71643.84617,3182.214381,643.7404942
,,,,,,,,4970,67298.02511,2989.185461,604.6920463
,,,,,,,,4971,64439.08759,2862.199647,579.0036732
,,,,,,,,4972,62446.40678,2773.690474,561.0988648
,,,,,,,,4973,62221.60852,2763.70558,559.0789881
,,,,,,,,4974,63646.12049,2826.97832,571.8786365
,,,,,,,,4975,66977.03882,2974.928169,601.8078924
,,,,,,,,4976,70240.29263,3119.872554,631.1291633
,,,,,,,,4977,77054.66322,3422.547372,692.3582364
,,,,,,,,4978,82532.59629,3665.861464,741.5790352
,,,,,,,,4979,86969.46313,3862.934377,781.4455556
,,,,,,,,4980,92176.65045,4094.222719,828.2336263
,,,,,,,,4981,98183.43777,4361.027001,882.2063322
,,,,,,,,4982,103771.843,4609.24795,932.4197551
,,,,,,,,4983,106905.0016,4748.413879,960.5720833
,,,,,,,,4984,110033.0306,4887.351966,988.6783207
,,,,,,,,4985,114305.8008,5077.136176,1027.070386
,,,,,,,,4986,118052.6133,5243.558853,1060.73657
,,,,,,,,4987,118083.7844,5244.943381,1061.016651
,,,,,,,,4988,108991.9806,4841.111506,979.3241877
,,,,,,,,4989,97458.21616,4328.814735,875.6900081
,,,,,,,,4990,91469.95375,4062.833276,821.8837538
,,,,,,,,4991,83906.70312,3726.895352,753.925779
,,,,,,,,4992,76058.73365,3378.311034,683.4095237
,,,,,,,,4993,69993.95496,3108.93094,628.9157487
,,,,,,,,4994,65708.7123,2918.592739,590.4116151
,,,,,,,,4995,62831.21644,2790.782617,564.55649
,,,,,,,,4996,61057.03506,2711.978564,548.6149617
,,,,,,,,4997,60938.43218,2706.710563,547.5492809
,,,,,,,,4998,62321.79868,2768.15574,559.9792253
,,,,,,,,4999,65500.2891,2909.335177,588.5388729
,,,,,,,,5000,68374.45219,3036.997267,614.3640521
,,,,,,,,5001,74854.36009,3324.816211,672.5878821
,,,,,,,,5002,80597.54284,3579.911934,724.1920253
,,,,,,,,5003,85524.18067,3798.739071,768.4592784
,,,,,,,,5004,90853.20765,4035.439181,816.3421134
,,,,,,,,5005,97012.80116,4309.030677,871.6878267
,,,,,,,,5006,102602.8793,4557.325932,921.9162811
,,,,,,,,5007,105368.8327,4680.181659,946.7691657
,,,,,,,,5008,108183.5739,4805.204396,972.0604216
,,,,,,,,5009,112435.7619,4994.074407,1010.26755
,,,,,,,,5010,116532.8911,5176.057145,1047.08143
,,,,,,,,5011,117453.3942,5216.943257,1055.352415
,,,,,,,,5012,108217.9114,4806.729571,972.3689543
,,,,,,,,5013,96226.89574,4274.12301,864.6262412
,,,,,,,,5014,90265.35843,4009.328603,811.0601196
,,,,,,,,5015,83129.10384,3692.35662,746.9388265
,,,,,,,,5016,76117.38895,3380.916334,683.9365584
,,,,,,,,5017,70283.25942,3121.781016,631.5152323
,,,,,,,,5018,67863.3408,3014.295164,609.7715698
,,,,,,,,5019,63526.30797,2821.656591,570.8020866
,,,,,,,,5020,61410.40935,2727.674437,551.790131
,,,,,,,,5021,60115.46748,2670.156829,540.1547071
,,,,,,,,5022,59561.99581,2645.573203,535.1816055
,,,,,,,,5023,60174.79834,2672.792136,540.6878119
,,,,,,,,5024,61343.39135,2724.697689,551.1879551
,,,,,,,,5025,66619.29153,2959.038059,598.5934305
,,,,,,,,5026,74425.62086,3305.772843,668.7355372
,,,,,,,,5027,83680.83106,3716.862763,751.8962538
,,,,,,,,5028,91824.63738,4078.587306,825.0706879
,,,,,,,,5029,99637.17694,4425.59793,895.2685953
,,,,,,,,5030,106562.7075,4733.210157,957.496473
,,,,,,,,5031,109820.923,4877.930751,986.7724724
,,,,,,,,5032,111598.4177,4956.881973,1002.743772
,,,,,,,,5033,112584.2954,5000.671838,1011.602166
,,,,,,,,5034,113253.5371,5030.397638,1017.615495
,,,,,,,,5035,109532.3527,4865.113287,984.1795859
,,,,,,,,5036,109021.4444,4842.420202,979.588928
,,,,,,,,5037,106075.9053,4711.587794,953.1224149
,,,,,,,,5038,100591.9036,4468.004153,903.8470881
,,,,,,,,5039,92469.4468,4107.227894,830.8644854
,,,,,,,,5040,83814.12509,3722.783301,753.0939388
,,,,,,,,5041,76147.80256,3382.267219,684.2098334
,,,,,,,,5042,69106.12724,3069.496177,620.9383622
,,,,,,,,5043,63900.34629,2838.270302,574.1629281
,,,,,,,,5044,61315.83742,2723.473823,550.9403751
